Log Time,Received Time,picoamps,ppm,pa offset,sample pressure,sample PPL,combustion pressure,combustion PPL,lph2,hph2,vac,internal temp.,external temp.,case temp.,needle valve,heater,glow plug,solenoid,battery status,battery charge,volts,current,is ignited,p1 tgt,p2 tgt,h2 tgt,altimeter,reporting status,message
07/30/2025 06:36:12.000-06:00,06:36:12.000-06:00,-26.83,0.00,-1.1,0.0119,0,0.0140,0,0.1911,1056,-0.0153,117.8,25.4,24.2,116,0.0000,0,0,Discharging,92,8.18,0.170,True,0.57,1.00,0.651,1283.15,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:13.000-06:00,06:36:13.000-06:00,-26.65,0.00,-1.1,0.0119,0,0.0135,0,0.1558,1039,-0.0153,110.2,25.4,24.2,116,0.0000,0,0,Discharging,92,8.18,0.173,True,0.57,1.00,0.651,1283.66,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:14.000-06:00,06:36:14.000-06:00,-26.43,0.00,-1.1,0.0119,0,0.0140,0,0.1283,1084,-0.0153,103.6,25.4,24.2,116,0.0000,0,0,Discharging,92,8.17,0.172,True,0.57,1.00,0.651,1283.36,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:15.000-06:00,06:36:15.000-06:00,-26.92,-100.00,-1.1,0.0114,0,0.0135,0,0.1075,1163,-0.0153,97.9,25.4,24.2,116,0.0000,0,0,Discharging,92,8.18,0.170,False,0.57,1.00,0.651,1282.95,Enabled[1000]: Drive Levels FID Readings,Running step Updating unit settings
07/30/2025 06:36:16.000-06:00,06:36:16.000-06:00,-26.83,-100.00,-1.1,0.0119,0,0.0135,0,0.0909,1023,-0.0153,92.7,25.4,24.2,116,0.0000,0,0,Discharging,92,8.18,0.169,False,0.57,1.00,0.651,1282.98,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:17.000-06:00,06:36:17.000-06:00,-26.84,-100.00,-1.1,0.0114,0,0.0135,0,0.0779,1054,-0.0153,88.2,25.4,24.3,116,0.0000,0,0,Discharging,92,8.18,0.172,False,0.57,1.00,0.651,1282.91,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:18.000-06:00,06:36:18.000-06:00,-27.00,-100.00,-1.1,0.0114,0,0.0135,0,0.0670,1282,-0.0153,84.2,25.4,24.2,116,0.0000,0,0,Discharging,92,8.18,0.173,False,0.57,1.00,0.651,1283.10,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:19.000-06:00,06:36:19.000-06:00,-26.92,-100.00,-1.1,0.0119,0,0.0135,0,0.0592,1059,-0.0153,80.6,25.4,24.2,116,0.0000,0,0,Discharging,92,8.18,0.172,False,0.57,1.00,0.651,1282.74,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:20.000-06:00,06:36:19.000-06:00,-26.92,-100.00,-1.1,0.0119,0,0.0135,0,0.0592,1059,-0.0153,80.6,25.4,24.2,116,0.0000,0,0,Discharging,92,8.18,0.172,False,0.57,1.00,0.651,1282.74,Enabled[1000]: Drive Levels FID Readings,Received AutoIgniteParams: {SampleSetpoint:0.56,CombustionSetpoint:0.99,LPH2Setpoint:0.646,PressureStableTimeout:60.0,SampleStablePressureTol:0.02,CombustionStablePressureTol:0.02,LPH2StableTol:0.01,GlowPlugPowerLevel:0.8,CombustionOffTime:0.4,GlowPlugDuration:4.0,IgnitionTimeout:9.0,MinTempRise:20.0,CombustionSlope:0.15}
07/30/2025 06:36:21.000-06:00,06:36:21.000-06:00,-26.30,-100.00,-1.1,0.0119,0,0.0140,0,0.0462,1021,-0.0153,74.2,25.4,24.3,116,0.0000,0,0,Discharging,92,8.17,0.176,False,0.57,1.00,0.651,1282.68,Enabled[1000]: Drive Levels FID Readings,Finished step Battery Serial: passed = True, comment = 4240050613
07/30/2025 06:36:22.000-06:00,06:36:22.000-06:00,-26.81,-100.00,-1.1,0.0109,0,0.0125,0,0.0410,1058,-0.0229,71.4,25.4,24.3,116,0.0000,0,0,Discharging,92,8.16,0.183,False,0.57,1.00,0.651,1283.12,Enabled[1000]: Drive Levels FID Readings,Running step Battery
07/30/2025 06:36:23.000-06:00,06:36:23.000-06:00,-26.81,-100.00,-1.1,0.0114,0,0.0135,0,0.0369,1049,-0.0153,68.7,25.4,24.3,116,0.0000,0,0,Discharging,99,8.18,0.169,False,0.57,1.00,0.651,1282.44,Enabled[1000]: Drive Levels FID Readings,Finished step Battery: passed = True, comment = Battery level currently at 99.
07/30/2025 06:36:24.000-06:00,06:36:24.000-06:00,-26.86,-100.00,-1.1,0.0114,0,0.0130,0,0.0343,1058,-0.0153,66.4,25.4,24.3,116,0.0000,0,0,Discharging,99,8.18,0.168,False,0.57,1.00,0.651,1282.68,Enabled[1000]: Drive Levels FID Readings,Finished step Charge: passed = True, comment = 
07/30/2025 06:36:25.000-06:00,06:36:25.000-06:00,-27.11,-100.00,-1.1,0.0119,0,0.0140,0,0.0306,1107,-0.0153,64.1,25.4,24.3,116,0.0000,0,0,Discharging,99,8.18,0.168,False,0.57,1.00,0.651,1282.32,Enabled[1000]: Drive Levels FID Readings,Baseline is 0.171, min delta is 0.1
07/30/2025 06:36:26.000-06:00,06:36:26.000-06:00,-26.79,-100.00,-1.1,0.0114,0,0.0135,0,0.0275,1130,-0.0153,62.3,25.4,24.3,116,0.0000,1,0,Discharging,99,8.04,0.411,False,0.57,1.00,0.651,1281.93,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:27.000-06:00,06:36:27.000-06:00,-26.59,-100.00,-1.1,0.0114,0,0.0135,0,0.0260,1083,-0.0153,60.8,25.4,24.3,116,0.0000,1,0,Discharging,99,8.04,0.414,False,0.57,1.00,0.651,1282.01,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:28.000-06:00,06:36:28.000-06:00,-26.60,-100.00,-1.1,0.0109,0,0.0130,0,0.0234,1087,-0.0153,59.4,25.4,24.3,116,0.0000,1,0,Discharging,99,8.03,0.417,False,0.57,1.00,0.651,1282.32,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:29.000-06:00,06:36:29.000-06:00,-26.94,-100.00,-1.1,0.0119,0,0.0135,0,0.0218,1283,-0.0153,57.9,25.4,24.3,116,0.0000,0,0,Discharging,99,8.18,0.174,False,0.57,1.00,0.651,1282.32,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:30.000-06:00,06:36:30.000-06:00,-27.10,-100.00,-1.1,0.0114,0,0.0135,0,0.0208,1261,-0.0153,56.4,25.4,24.3,116,0.0000,0,0,Discharging,99,8.18,0.171,False,0.57,1.00,0.651,1282.03,Enabled[1000]: Drive Levels FID Readings,Finished step Glow Disk: passed = True, comment = 
07/30/2025 06:36:31.000-06:00,06:36:31.000-06:00,-26.67,-100.00,-1.1,0.0119,0,0.0135,0,0.7530,1271,-0.0153,54.8,25.4,24.3,-27,0.0000,0,1,Discharging,99,7.99,0.484,False,0.57,1.00,0.651,1282.34,Enabled[1000]: Drive Levels FID Readings,Baseline is 0.171, min delta is 0.1
07/30/2025 06:36:32.000-06:00,06:36:32.000-06:00,-26.94,-100.00,-1.1,0.0119,0,0.0135,0,0.6066,1020,-0.0153,53.2,25.4,24.3,145,0.0000,0,1,Discharging,99,7.99,0.493,False,0.57,1.00,0.651,1281.78,Enabled[1000]: Drive Levels FID Readings,Finished step Heater: passed = True, comment = 
07/30/2025 06:36:33.000-06:00,06:36:33.000-06:00,-26.96,-100.00,-1.1,0.0125,0,0.0130,0,0.6061,1067,-0.0178,51.5,25.4,24.3,29,0.0000,0,1,Discharging,99,7.99,0.494,False,0.57,1.00,0.651,1281.76,Enabled[1000]: Drive Levels FID Readings,Finished step Solenoid: passed = True, comment = 
07/30/2025 06:36:34.000-06:00,06:36:34.000-06:00,-26.97,-100.00,-1.1,0.0125,0,0.0140,0,0.5978,1049,-0.0153,49.7,25.4,24.3,-1,0.0000,0,0,Discharging,99,8.18,0.168,False,0.57,1.00,0.651,1281.93,Enabled[1000]: Drive Levels FID Readings,Finished step Internal Temp: passed = True, comment = Internal Temp currently at 49.7C.
07/30/2025 06:36:35.000-06:00,06:36:35.000-06:00,-26.71,-100.00,-1.1,0.0125,0,0.0140,0,0.4518,1171,-0.0153,48.1,25.4,24.3,-1,0.0000,0,0,Discharging,99,8.18,0.170,False,0.57,1.00,0.651,1282.17,Enabled[1000]: Drive Levels FID Readings,Finished step Case Temp: passed = True, comment = Case Temp currently at 24.3C.
07/30/2025 06:36:36.000-06:00,06:36:36.000-06:00,-26.75,-100.00,-1.1,0.0125,0,0.0135,0,0.3443,1107,-0.0153,46.6,25.4,24.3,-1,0.0000,0,0,Discharging,99,8.18,0.168,False,0.57,1.00,0.651,1281.98,Enabled[1000]: Drive Levels FID Readings,Running step HPH2
07/30/2025 06:36:37.000-06:00,06:36:37.000-06:00,-27.32,-100.00,-5.7,0.0119,0,0.0135,0,0.2675,1038,-0.0153,45.4,25.4,24.3,-1,0.0000,0,0,Discharging,99,8.18,0.168,False,0.57,1.00,0.651,1282.10,Enabled[1000]: Drive Levels FID Readings,Finished step HPH2: passed = True, comment = HPH2 currently at 1107.
07/30/2025 06:36:38.000-06:00,06:36:38.000-06:00,-27.10,-100.00,-5.7,0.0125,0,0.0135,0,0.7780,1050,-0.0153,44.3,25.4,24.3,-44,0.0000,0,1,Discharging,99,7.99,0.485,False,0.57,1.00,0.651,1281.52,Enabled[1000]: Drive Levels FID Readings,Finished step Turning on Sol and LPH2: passed = True, comment = 
07/30/2025 06:36:39.000-06:00,06:36:39.000-06:00,-26.98,-100.00,-5.7,0.0125,0,0.0140,0,0.5978,1031,-0.0153,43.2,25.4,24.3,152,0.0000,0,1,Discharging,99,7.99,0.495,False,0.57,1.00,0.651,1281.59,Enabled[1000]: Drive Levels FID Readings,Finished step LPH2 Stabilization: passed = True, comment = LPH2 currently at 0.7780.
07/30/2025 06:36:40.000-06:00,06:36:40.000-06:00,-27.23,-100.00,-5.7,0.0119,0,0.0140,0,0.5915,1040,-0.0153,42.2,25.4,24.3,102,0.0000,0,1,Discharging,99,8.11,0.282,False,0.57,1.00,0.651,1281.68,Enabled[1000]: Drive Levels FID Readings,Finished step Turning off LPH2: passed = True, comment = 
07/30/2025 06:36:41.000-06:00,06:36:41.000-06:00,-27.19,-100.00,-5.7,0.2114,6,0.0145,0,0.5946,1140,-0.2191,41.3,25.4,24.3,102,0.0000,0,1,Discharging,99,8.08,0.329,False,0.57,1.00,0.651,1281.66,Enabled[1000]: Drive Levels FID Readings,Running step Turning on Sample Pump
07/30/2025 06:36:42.000-06:00,06:36:42.000-06:00,-26.94,-100.00,-5.7,0.4487,21,0.0145,0,0.5978,1041,-0.4561,40.4,25.4,24.3,102,0.0000,0,1,Discharging,99,8.08,0.332,False,0.57,1.00,0.651,1281.71,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:43.000-06:00,06:36:43.000-06:00,-26.94,-100.00,-5.7,0.5598,36,0.0151,0,0.5988,1028,-0.5478,39.7,25.4,24.3,102,0.0000,0,1,Discharging,99,8.08,0.338,False,0.57,1.00,0.651,1281.78,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:44.000-06:00,06:36:44.000-06:00,-26.95,-100.00,-5.7,0.6450,41.79,0.0151,0,0.5993,1048,-0.6064,39.0,25.4,24.3,102,0.0000,0,1,Discharging,99,8.08,0.342,False,0.57,1.00,0.651,1281.81,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:45.000-06:00,06:36:45.000-06:00,-26.64,-100.00,-5.7,0.6310,37.18,0.0151,0,0.5988,1009,-0.6013,38.5,25.4,24.3,102,0.0000,0,1,Discharging,99,8.08,0.341,False,0.57,1.00,0.651,1281.66,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:46.000-06:00,06:36:46.000-06:00,-26.33,-100.00,-5.7,0.6128,34.49,0.0151,0,0.5983,1120,-0.5911,38.0,25.4,24.3,102,0.0000,0,1,Discharging,99,8.08,0.335,False,0.57,1.00,0.651,1282.03,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:47.000-06:00,06:36:47.000-06:00,-26.81,-100.00,-5.7,0.6004,32.6,0.0151,0,0.5978,1035,-0.5834,37.5,25.4,24.4,102,0.0000,0,1,Discharging,99,8.08,0.334,False,0.57,1.00,0.651,1281.86,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:48.000-06:00,06:36:48.000-06:00,-26.55,-100.00,-5.7,0.5905,31.17,0.0151,0,0.5967,1040,-0.5758,37.1,25.4,24.3,102,0.0000,0,1,Discharging,99,8.08,0.336,False,0.57,1.00,0.651,1281.16,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:49.000-06:00,06:36:49.000-06:00,-26.43,-100.00,-5.7,0.5811,30.43,0.0156,0,0.5957,1040,-0.5707,36.7,25.4,24.4,102,0.0000,0,1,Discharging,99,8.08,0.340,False,0.57,1.00,0.651,1282.17,Enabled[1000]: Drive Levels FID Readings,Finished step Sample Pressure: passed = True, comment = Sample Pressure currently at 0.5905.
07/30/2025 06:36:50.000-06:00,06:36:50.000-06:00,-26.82,-100.00,-5.7,0.5765,29.84,0.0151,0,0.5952,1270,-0.5682,36.3,25.4,24.4,102,0.0000,0,1,Discharging,99,8.08,0.343,False,0.57,1.00,0.651,1282.17,Enabled[1000]: Drive Levels FID Readings,Finished step Sample PPL: passed = True, comment = Sample PPL currently at 30.43.
07/30/2025 06:36:51.000-06:00,06:36:51.000-06:00,-26.76,-100.00,-5.7,0.5734,29.47,0.0151,0,0.5946,1262,-0.5656,36.0,25.4,24.4,102,0.0000,0,1,Discharging,99,8.08,0.336,False,0.57,1.00,0.651,1281.88,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:52.000-06:00,06:36:52.000-06:00,-26.28,-100.00,-5.7,0.5708,29.24,0.0156,0,0.5941,1053,-0.5631,35.7,25.4,24.4,102,0.0000,0,1,Discharging,99,8.08,0.344,False,0.57,1.00,0.651,1281.83,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:53.000-06:00,06:36:53.000-06:00,-26.52,-100.00,-5.7,0.5687,28.98,0.0151,0,0.5936,1040,-0.5631,35.4,25.4,24.4,102,0.0000,0,1,Discharging,99,8.08,0.337,False,0.57,1.00,0.651,1281.86,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:54.000-06:00,06:36:54.000-06:00,-26.46,-100.00,-5.7,0.5676,28.92,0.0156,0,0.5931,1063,-0.5631,35.1,25.4,24.4,102,0.0000,0,1,Discharging,99,8.08,0.336,False,0.57,1.00,0.651,1281.93,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:55.000-06:00,06:36:55.000-06:00,-26.42,-100.00,-5.7,0.5671,28.88,0.0151,0,0.5926,1139,-0.5631,34.9,25.4,24.4,102,0.0000,0,1,Discharging,99,8.08,0.332,False,0.57,1.00,0.651,1282.14,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:56.000-06:00,06:36:56.000-06:00,-27.09,-100.00,-5.7,0.5676,28.75,0.0156,0,0.5920,1129,-0.5631,34.6,25.4,24.4,102,0.0000,0,1,Discharging,99,8.08,0.336,False,0.57,1.00,0.651,1282.41,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:57.000-06:00,06:36:57.000-06:00,-27.01,-100.00,-5.7,0.5671,28.65,0.0151,0,0.5920,1040,-0.5631,34.4,25.4,24.4,102,0.0000,0,1,Discharging,99,8.08,0.334,False,0.57,1.00,0.651,1282.58,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:58.000-06:00,06:36:58.000-06:00,-26.84,-100.00,-5.7,0.5682,28.51,0.0151,0,0.5920,1044,-0.5631,34.2,25.4,24.4,102,0.0000,0,1,Discharging,99,8.08,0.338,False,0.57,1.00,0.651,1282.39,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:36:59.000-06:00,06:36:59.000-06:00,-26.63,-100.00,-5.7,0.5666,28.52,0.0156,0,0.5926,1053,-0.5605,33.9,25.4,24.4,102,0.0000,0,1,Discharging,99,8.08,0.337,False,0.57,1.00,0.651,1282.08,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:00.000-06:00,06:37:00.000-06:00,-26.54,-100.00,-5.7,0.5671,28.49,0.0161,0,0.5920,1001,-0.5631,33.8,25.4,24.4,102,0.0000,0,1,Discharging,99,8.08,0.332,False,0.57,1.00,0.651,1282.63,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:01.000-06:00,06:37:01.000-06:00,-26.01,-100.00,-5.7,0.5661,28.49,0.0151,0,0.5920,1131,-0.5605,33.6,25.4,24.4,102,0.0000,0,1,Discharging,99,8.08,0.336,False,0.57,1.00,0.651,1282.48,Enabled[1000]: Drive Levels FID Readings,Running step Sample Pump Shutdown. Please block the probe.
07/30/2025 06:37:02.000-06:00,06:37:02.000-06:00,-26.21,-100.00,-5.7,0.5666,28.49,0.0156,0,0.5926,1034,-0.5605,33.4,25.4,24.4,102,0.0000,0,1,Discharging,99,8.08,0.332,False,0.57,1.00,0.651,1282.17,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:03.000-06:00,06:37:03.000-06:00,-26.64,-100.00,-5.7,0.3287,38.81,0.0156,0,0.5900,1043,-1.8573,33.2,25.4,24.4,102,0.0000,0,1,Discharging,99,8.07,0.346,False,0.57,1.00,0.651,1281.81,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:04.000-06:00,06:37:04.000-06:00,-26.57,-41.00,-5.7,0.0737,0,0.0140,0,0.5879,1023,-2.4076,33.1,25.4,24.4,102,0.0000,0,1,Discharging,99,8.11,0.283,False,0.57,1.00,0.651,1282.20,Enabled[1000]: Drive Levels FID Readings,Finished step Sample Pump Shutdown. Please block the probe.: passed = True, comment = 
07/30/2025 06:37:05.000-06:00,06:37:05.000-06:00,-26.46,-41.00,-5.7,0.0213,0,0.0145,0,0.5895,1028,-0.3796,32.9,25.4,24.4,39,0.0000,0,1,Discharging,99,7.99,0.488,False,0.57,1.00,0.651,1282.58,Enabled[1000]: Drive Levels FID Readings,Finished step Turning on Sol and LPH2: passed = True, comment = 
07/30/2025 06:37:06.000-06:00,06:37:06.000-06:00,-26.46,-41.00,-5.7,0.0145,0,0.0140,0,0.6523,1142,-0.0688,32.8,25.4,24.4,-40,0.0000,0,1,Discharging,99,7.99,0.494,False,0.57,1.00,0.651,1282.82,Enabled[1000]: Drive Levels FID Readings,Finished step Turning Off Sample Pump: passed = True, comment = 
07/30/2025 06:37:07.000-06:00,06:37:07.000-06:00,-26.74,-41.00,-5.7,0.0130,0,0.0135,0,0.6611,1274,-0.0255,32.7,25.4,24.4,-14,0.0000,0,1,Discharging,99,7.99,0.500,False,0.57,1.00,0.651,1282.13,Enabled[1000]: Drive Levels FID Readings,Running step Turning on Combustion Pump
07/30/2025 06:37:08.000-06:00,06:37:08.000-06:00,-26.44,-41.00,-5.7,0.0135,0,0.7141,12,0.6674,1259,-0.0153,32.5,25.4,24.4,94,0.0000,0,1,Discharging,99,7.96,0.554,False,0.57,1.00,0.651,1283.12,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:09.000-06:00,06:37:09.000-06:00,-26.73,-41.00,-5.7,0.0135,0,1.0034,27,0.6523,1175,-0.0102,32.2,25.4,24.4,123,0.0000,0,1,Discharging,99,8.07,0.348,False,0.57,1.00,0.651,1282.73,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:10.000-06:00,06:37:10.000-06:00,-27.30,-41.00,-5.7,0.0135,0,1.1903,42,0.6533,1047,-0.0076,31.9,25.4,24.4,123,0.0000,0,1,Discharging,99,8.07,0.351,False,0.57,1.00,0.651,1282.75,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:11.000-06:00,06:37:11.000-06:00,-27.27,-41.00,-5.7,0.0135,0,1.2376,36.03,0.6539,1150,-0.0076,31.6,25.4,24.4,123,0.0000,0,1,Discharging,99,8.07,0.348,False,0.57,1.00,0.651,1282.68,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:12.000-06:00,06:37:12.000-06:00,-26.89,-41.00,-5.7,0.0130,0,1.1311,27.99,0.6528,1075,-0.0076,31.3,25.4,24.4,123,0.0000,0,1,Discharging,99,8.07,0.346,False,0.57,1.00,0.651,1282.30,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:13.000-06:00,06:37:13.000-06:00,-26.71,-41.00,-5.7,0.0130,0,1.0771,24.76,0.6523,1108,-0.0076,31.1,25.4,24.4,123,0.0000,0,1,Discharging,99,8.07,0.343,False,0.57,1.00,0.651,1282.18,Enabled[1000]: Drive Levels FID Readings,Finished step Turning on Combustion Pump: passed = True, comment = 
07/30/2025 06:37:14.000-06:00,06:37:14.000-06:00,-26.45,-41.00,-5.7,0.0130,0,1.0485,22.44,0.6518,1124,-0.0076,30.9,25.4,24.4,123,0.0000,0,1,Discharging,99,8.07,0.346,False,0.57,1.00,0.651,1283.17,Enabled[1000]: Drive Levels FID Readings,Finished step Combustion PPL: passed = True, comment = Combustion PPL currently at 22.44.
07/30/2025 06:37:15.000-06:00,06:37:15.000-06:00,-26.66,-41.00,-5.7,0.0135,0,1.0299,20.96,0.6513,1220,-0.0076,30.7,25.4,24.4,123,0.0000,0,1,Discharging,99,8.08,0.343,False,0.57,1.00,0.651,1282.49,Enabled[1000]: Drive Levels FID Readings,Finished step Combustion Pressure: passed = True, comment = Combustion Pressure currently at 1.0299
07/30/2025 06:37:16.000-06:00,06:37:16.000-06:00,-27.08,-41.00,-5.7,0.0130,0,1.0179,20.11,0.6507,1177,-0.0076,30.6,25.4,24.4,123,0.0000,0,1,Discharging,99,8.07,0.343,False,0.57,1.00,0.651,1283.09,Enabled[1000]: Drive Levels FID Readings,Running step Turning off Combustion Pump
07/30/2025 06:37:17.000-06:00,06:37:17.000-06:00,-26.70,-41.00,-5.7,0.0119,0,0.2176,0,0.6393,1027,-0.0153,30.5,25.4,24.4,129,0.0000,0,1,Discharging,99,7.99,0.493,False,0.57,1.00,0.651,1282.49,Enabled[1000]: Drive Levels FID Readings,Finished step Turning off Combustion Pump: passed = True, comment = 
07/30/2025 06:37:18.000-06:00,06:37:18.000-06:00,-26.52,-100.00,-5.7,0.0125,0,0.0421,0,0.6294,1027,-0.0153,30.5,25.4,24.4,118,0.0000,0,0,Discharging,99,8.07,0.209,False,0.57,1.00,0.651,1282.71,Enabled[1000]: Drive Levels FID Readings,Attempting to ignite
07/30/2025 06:37:19.000-06:00,06:37:19.000-06:00,-26.45,-100.00,-5.7,0.0478,26.5,0.0971,26.5,0.6263,1170,-0.0433,30.5,25.5,24.5,111,0.0000,0,1,Discharging,99,7.91,0.695,False,0.57,1.00,0.651,1283.19,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:20.000-06:00,06:37:20.000-06:00,-26.45,-100.00,-5.7,0.5328,36.91,1.0652,41.5,0.6466,1163,-0.4917,30.4,25.4,24.4,103,0.0000,0,1,Discharging,99,8.03,0.405,False,0.57,1.00,0.651,1282.68,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:21.000-06:00,06:37:21.000-06:00,-26.74,-100.00,-5.7,0.5863,32.29,1.1883,30.77,0.6471,1169,-0.5580,30.3,25.5,24.4,103,0.0000,0,1,Discharging,99,8.04,0.404,False,0.57,1.00,0.651,1282.91,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:22.000-06:00,06:37:22.000-06:00,-26.85,-100.00,-5.7,0.5827,31.14,1.0922,25.47,0.6455,1130,-0.5631,30.1,25.4,24.4,103,0.0000,0,1,Discharging,99,8.04,0.400,False,0.57,1.00,0.651,1282.52,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:23.000-06:00,06:37:23.000-06:00,-26.95,-100.00,-5.7,0.5785,30.43,1.0558,23.07,0.6450,1105,-0.5631,30.0,25.4,24.4,103,0.0000,0,1,Discharging,99,8.04,0.403,False,0.57,1.00,0.651,1282.61,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:24.000-06:00,06:37:24.000-06:00,-26.51,-100.00,-5.7,0.5754,29.98,1.0345,21.41,0.6445,1135,-0.5580,29.9,25.4,24.5,103,0.0000,0,1,Discharging,99,8.04,0.389,False,0.57,1.00,0.651,1282.42,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:25.000-06:00,06:37:25.000-06:00,-26.47,-100.00,-5.7,0.5708,29.86,1.0210,20.44,0.6445,1024,-0.5580,29.7,25.5,24.4,103,0.0000,0,1,Discharging,99,8.04,0.398,False,0.57,1.00,0.651,1283.27,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:26.000-06:00,06:37:26.000-06:00,-27.05,-100.00,-5.7,0.5708,29.46,1.0132,19.78,0.6445,1193,-0.5580,29.6,25.4,24.4,103,0.0000,0,1,Discharging,99,8.04,0.394,False,0.57,1.00,0.651,1282.95,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:27.000-06:00,06:37:27.000-06:00,-27.02,-100.00,-5.7,0.5687,29.36,1.0065,19.45,0.6445,1169,-0.5554,29.5,25.4,24.4,103,0.0000,0,1,Discharging,99,8.04,0.397,False,0.57,1.00,0.651,1283.02,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:28.000-06:00,06:37:28.000-06:00,-24.97,-100.00,-5.7,0.5697,29.19,0.6175,1,0.6419,1119,-0.5682,34.1,25.6,24.5,113,0.0000,1,1,Discharging,99,7.78,0.831,False,0.57,1.00,0.651,1283.19,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:29.000-06:00,06:37:29.000-06:00,-22.77,-100.00,-5.7,0.5676,29.07,0.7749,1,0.6424,1270,-0.5605,49.4,25.5,24.5,103,0.0000,1,1,Discharging,99,7.90,0.638,False,0.57,1.00,0.651,1283.39,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:30.000-06:00,06:37:30.000-06:00,-21.80,-100.00,-5.7,0.5671,28.98,0.7936,1,0.6424,1249,-0.5605,62.7,25.5,24.5,103,0.0000,1,1,Discharging,99,7.90,0.636,False,0.57,1.00,0.651,1282.83,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:31.000-06:00,06:37:31.000-06:00,-21.33,-100.00,-5.7,0.5666,28.92,0.7951,1,0.6419,1176,-0.5580,74.5,25.5,24.4,103,0.0000,1,1,Discharging,99,7.90,0.627,False,0.57,1.00,0.651,1282.57,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:32.000-06:00,06:37:32.000-06:00,-22.04,-100.00,-5.7,0.5666,28.97,0.7920,0.1,0.6429,1107,-0.5554,84.9,25.4,24.4,103,0.0000,0,1,Discharging,99,8.04,0.387,False,0.57,0.12,0.651,1283.22,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:33.000-06:00,06:37:33.000-06:00,-22.05,-100.00,-5.7,0.5671,28.93,0.7904,0.1,0.6435,1109,-0.5554,94.4,25.5,24.4,103,0.0000,0,1,Discharging,99,8.04,0.387,False,0.57,0.27,0.651,1283.22,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:37:34.000-06:00,06:37:34.000-06:00,-21.88,6.11,-5.7,0.5666,28.83,0.7894,0.1,0.6429,1085,-0.5554,102.9,25.5,24.4,103,0.0000,0,1,Discharging,99,8.04,0.389,True,0.57,0.42,0.651,1282.93,Enabled[1000]: Drive Levels FID Readings,Finished step Ignite: passed = True, comment = 
